statement_id|date|chunk|chunk_id|chunk_percentile|label|prob
0|1998-06-09|(ii) it adopted three Decisions: - the first Decision relates to the method to be applied for determining the national central banks percentage shares in the key for the ECBs capital. Application of this method has resulted in shares for the fifteen EU national central banks being determined with a level of precision of four decimal places; I will not read out the details, however, this information is being made available.|10|0.43478260869565216|OTHER_IRRELEVANT|0.4518333673477173
0|1998-06-09|- the second Decision relates to the measures necessary for the paying up of the capital of the ECB. It has been decided that the eleven national central banks of the euro area will pay up in full their respective subscriptions to the ECBs capital according to the key established in the preceding Decision and that they will do so by 1 July 1998. As a result, the ECB will be endowed with an initial capital of slightly under EUR 4 billion;|11|0.4782608695652174|OTHER_IRRELEVANT|0.298848032951355
0|1998-06-09|- the third Decision consists in recommending to the Council of the European Union the first external auditor of the European Central Bank.|12|0.5217391304347826|OTHER_IRRELEVANT|0.3758952021598816
0|1998-06-09|These and future Decisions will obviously be published in the Official Journal of the European Communities for general notice. The Governing Council also decided on a number of organisational matters: (i) it laid down the Conditions of Employment of the staff of the European Central Bank;|13|0.5652173913043478|OTHER_IRRELEVANT|0.3664034307003021
0|1998-06-09|(ii) it provisionally agreed on a budget for the European Central Bank for the second half of 1998, which will be formally adopted at the next meeting;|14|0.6086956521739131|OTHER_IRRELEVANT|0.33659127354621887
0|1998-06-09|(iii) it agreed on the framework for the organisation of the overall testing of ESCB-wide systems and procedures which will be conducted in the second half of this year, so as to ensure that the ESCB is in a position to undertake its tasks as from 1 January 1999.|15|0.6521739130434783|OTHER_IRRELEVANT|0.3569923937320709
0|1998-06-09|Furthermore, the Governing Council decided on two specific issues relating to the preparation of Stage Three: (i) with respect to the TARGET system, a pricing policy was agreed, the main element of which is the degressive tariff that will be applied to payment transactions flowing through this system. A separate press release, which will be made available in all Community languages, will provide further details on this matter;|16|0.6956521739130435|OTHER_IRRELEVANT|0.29488301277160645
0|1998-06-09|(ii) with respect to the euro banknotes, a largely decentralised approach for the initial supply of such banknotes has been agreed upon. This means that each of the eleven national central banks of the euro area will be free to organise the industrial process for the production of the euro banknotes needed to replace their national banknotes. In other words, each national central bank may produce all of the relevant euro banknotes itself or, alternatively, it may enter into bilateral pooling arrangements.|17|0.7391304347826086|OTHER_IRRELEVANT|0.4021243751049042
0|1998-06-09|In addition, the Governing Council was consulted by the Executive Board on the organisational structure of the ECB. The Governing Council took note of, and agreed with, this structure, information about which is being made available. The Governing Council also agreed with the proposals of the Executive Board as regards the appointment of ECB Managers. I should like to point out that, of the fifty-five managerial positions in the ECB, forty-nine will be recruited from the current EMI staff.|18|0.782608695652174|OTHER_IRRELEVANT|0.42390406131744385
0|1998-06-09|Finally, the Governing Council decided, for the remainder of this year, to meet in any event on the first Tuesday of every month, with the exception of the month of August. Thus the next meeting of the Governing Council is scheduled for 7 July 1998. Before that date, more precisely on 30 June 1998, there will be a ceremony to be held in the Alte Oper in Frankfurt to mark the establishment of the ESCB.|19|0.8260869565217391|OTHER_IRRELEVANT|0.32434961199760437
0|1998-06-09|For the remainder of this year the Governing Council will have to decide on all elements of the so-called regulatory, organisational and logistical framework necessary for the ESCB to perform its tasks in Stage Three, which the EMI has prepared in accordance with the Treaty. To this end, the Executive Board is currently preparing a work programme, which will cover, inter alia, such items as:|20|0.8695652173913043|OTHER_IRRELEVANT|0.37353548407554626
0|1998-06-09|(i) the decision on whether or not to introduce a minimum reserve system and the specification of its features;|21|0.9130434782608695|OTHER_IRRELEVANT|0.34354785084724426
0|1998-06-09|(v) the provision of intraday liquidity to non-euro area national central banks of the EU in the TARGET system;|22|0.9565217391304348|OTHER_IRRELEVANT|0.32053473591804504
0|1998-06-09|You will understand that, after nine days of ECB existence, I am not yet in a position to give you further details on the precise timing of the decision-making on the above and many other items to be addressed by the Governing Council.|23|1.0|OTHER_IRRELEVANT|0.36806342005729675
1|1998-07-08|Ladies and gentlemen, the Vice-President and I are here today to report on the outcome of the second meeting of the Governing Council of the European Central Bank held yesterday.|0|0.0|OTHER_IRRELEVANT|0.3596518039703369
1|1998-07-08|The Governing Council first assessed current economic developments in the euro area. The general picture is one of continued economic expansion combined with broadly low inflation.|1|0.03571428571428571|ECONOMIC_PERFORMANCE|0.6765933632850647
1|1998-07-08|Several forecasts made during spring 1998 have even suggested slightly lower rates of inflation for 1998-99 compared with expectations in autumn 1997. As far as price developments are concerned, inflation as measured by the harmonised consumer price index (HICP) is estimated to have risen slightly in April, to 1.4%, but has not increased further in May.|2|0.07142857142857142|MONETARY_POLICY_AND_INFLATION|0.7187082767486572
1|1998-07-08|Output growth has remained strong in recent quarters, with annual growth rates close to or even exceeding 3%. Economic growth has been driven increasingly by domestic demand rather than net exports, as might be expected at this stage of the cycle. Private consumption and stockbuilding have been the main factors underlying domestic demand to date.|3|0.10714285714285714|ECONOMIC_PERFORMANCE|0.7426288723945618
1|1998-07-08|The favourable conjunctural situation has started to feed through into the labour market, although improvements here have in some countries been too slow to appear. It is evident, however, that economic growth alone will not reduce the urgency to proceed with structural adjustments in order to tackle unacceptably high rates of unemployment.|4|0.14285714285714285|ECONOMIC_PERFORMANCE|0.8041441440582275
1|1998-07-08|As regards monetary and financial developments in the euro area, the annual growth rate of the broad money supply (M3H) accelerated in April to around 6% from 5.5% in March. The growth rate of M1, the narrow money supply, also picked up, to around 10%. We shall monitor these developments very carefully.|5|0.17857142857142858|OTHER_IRRELEVANT|0.41062068939208984
1|1998-07-08|In principle, the economic performance I have just described provides a favourable environment for continued fiscal consolidation. It is with some concern that we observe that in a number of member countries the prospects for this to actually develop seem to be, to put it mildly, rather subdued.|6|0.21428571428571427|OTHER_IRRELEVANT|0.4158986806869507
1|1998-07-08|In this respect, I should like to underline three aspects. First, any ''growth dividend'' resulting from the current cyclical upturn should be used to bring deficit and debt levels down, rather than relaxing control over expenditure. Second, most Member States need to go a step further, and indeed improve structural balances as they are not yet in compliance with the obligations under the Stability and Growth Pact. This implies that the benchmark for fiscal policy must now be a budget close to balance or in surplus - in surplus especially in countries with high ratios of debt to GDP. Third, further structural adjustments in fiscal policy would also help to improve the policy mix in some countries and in the euro area as a whole from the start of Stage Three.|7|0.25|FISCAL_AND_STRUCTURAL|0.7293443083763123
1|1998-07-08|I would not at the present time want to try to convey too strong an impression of the implications of these various economic developments for the appropriate stance of monetary policies in euro area Member States. Although the responsibility for these policies remains with national central banks until the end of this year, the Governing Council had an extensive and thorough discussion on a euro area perspective of monetary policy. We will continue to study this issue closely before we enter the regime of a single monetary policy. For the time being, it is encouraging to see the credibility of monetary policy being reflected in the exchange rates of euro countries. There is currently no sign of exchange rate tensions among euro area currencies. Forward exchange rates are expected to be virtually identical to central rates, suggesting that the pre-announced rates are considered credible. I consider this a remarkable achievement.|8|0.2857142857142857|OTHER_IRRELEVANT|0.3201550841331482
1|1998-07-08|Following its review of economic developments, the Governing Council settled a number of organisational issues.|9|0.32142857142857145|OTHER_IRRELEVANT|0.3593205511569977
1|1998-07-08|It adopted the Rules of Procedure of the European Central Bank. These will be published in the Official Journal of the European Communities; It approved, in accordance with the Rules of Procedure, the establishment of eleven ESCB committees to assist in the work of the European System of Central Banks (ESCB). The committees are as follows (listed in alphabetical order): Accounting and Monetary Income Committee, Banking Supervision Committee, Banknote Committee, External Communications Committee, Information Technology Committee, Internal Auditors Committee, Legal Committee, Market Operations Committee, Monetary Policy Committee, Payment and Settlement Systems Committee, and Statistics Committee; It formally adopted a budget for the European Central Bank for the second half of 1998 and agreed on the establishment of a Budget Committee to assist the Governing Council in ECB budget-related matters; It laid down specific rules applicable to staff transferring from the European Monetary Institute to the European Central Bank. ECB Decisions relating to the Conditions of Employment will be published in the Official Journal of the European Communities.|10|0.35714285714285715|OTHER_IRRELEVANT|0.39560434222221375
1|1998-07-08|The Governing Council also took a number of decisions relating to various aspects of its preparatory work for Stage Three.|11|0.39285714285714285|OTHER_IRRELEVANT|0.31086719036102295
1|1998-07-08|The Governing Council decided on the introduction of a minimum reserve system by the ESCB at the start of Stage Three. Among the three main functions that a minimum reserve system could usefully perform, the Governing Council attaches particularly high importance to its contributions to the stabilisation of money market interest rates and to the enlargement of the demand for central bank money by creating or enlarging a structural liquidity shortage in the market.|12|0.42857142857142855|OTHER_IRRELEVANT|0.41331154108047485
1|1998-07-08|In the light of the potential burden which a minimum reserve system could impose on the private sector and the effects it might have on the financial activity of credit institutions in the euro area, the Governing Council has decided on features which fulfil the two money market management purposes outlined above, while at the same time allowing an adequate remuneration of minimum reserves.|13|0.4642857142857143|OTHER_IRRELEVANT|0.35885849595069885
1|1998-07-08|A number of details of the minimum reserve system that will be applied were already specified in previous documents published by the European Monetary Institute. Additional features agreed upon yesterday include the liability base, the lump-sum allowance and the rate of remuneration. With regard to the latter, the ECB will remunerate minimum reserve holdings at a level corresponding to the rate of its main refinancing operations. The Governing Council intends to decide on the exact specification of the minimum reserve system in November 1998 at the latest. This decision, in particular as regards the reserve ratio (which is currently defined within a range of 1.5% - 2.5%), will be based on the early data from the new system for money and banking statistics.|14|0.5|OTHER_IRRELEVANT|0.39447692036628723
1|1998-07-08|Further details are provided in the separate press release that is being issued to you this morning.|15|0.5357142857142857|OTHER_IRRELEVANT|0.29980307817459106
1|1998-07-08|It is intended that the precise features of the minimum reserve system will be published in the form of an EU Council Regulation. For this purpose, the Governing Council adopted an ECB Recommendation for an EU Council Regulation on the application of minimum reserves by the European Central Bank . In accordance with the provisions of the Statute of the ESCB, the EU Council, acting by a qualified majority and after consulting the European Parliament and the Commission, is expected to adopt this Regulation.|16|0.5714285714285714|OTHER_IRRELEVANT|0.3395371735095978
1|1998-07-08|The Governing Council also adopted ECB Recommendations for EU Council Regulations concerning the collection of statistical information by the ECB and concerning the powers of the ECB to impose sanctions . All three ECB Recommendations will be published in the Official Journal of the European Communities for general notice.|17|0.6071428571428571|OTHER_IRRELEVANT|0.32881078124046326
1|1998-07-08|The Governing Council decided on the size and form of the initial transfer of foreign reserve assets to the European Central Bank from the national central banks participating in the euro area. This transfer is to take place on the first day of 1999. It has been decided that the initial transfer will be to the maximum allowed amount of EUR 50 billion, adjusted downwards by deducting the shares in the ECB's capital subscription key of the EU central banks which will not participate in the euro area at the outset. The transfer will thus be equal to 78.9153% of EUR 50 billion, i.e. approximately EUR 39.46 billion.|18|0.6428571428571429|OTHER_IRRELEVANT|0.30119451880455017
1|1998-07-08|The Governing Council furthermore agreed that this initial transfer should be in gold in an amount equivalent to 15% of the sum I have just mentioned, with the remaining 85% being transferred in foreign currency assets. I should stress that the decision on the percentage of gold to be transferred to the ECB will have no implications for the consolidated gold holdings of the ESCB.|19|0.6785714285714286|OTHER_IRRELEVANT|0.3712158799171448
1|1998-07-08|Before the end of the current year the Governing Council will also have to adopt an ECB Guideline pursuant to Article 31.3 of the Statute of the ESCB, which will subject all operations in foreign reserve assets remaining with the national central banks -including gold - to approval by the ECB.|20|0.7142857142857143|OTHER_IRRELEVANT|0.39326438307762146
1|1998-07-08|In connection with the setting-up of common market standards , the Governing Council also reached agreement on a number of issues related to the quotation and publication of reference exchange rates for the euro. Specifically, it was agreed to recommend to market participants the ''certain'' method for quoting the exchange rates for the euro (i.e. 1 euro = X foreign currency units) and to have daily reference exchange rates for the euro computed and published by the ECB.|21|0.75|OTHER_IRRELEVANT|0.32723644375801086
1|1998-07-08|Further details are provided in the separate press release that is being issued to you this morning.|22|0.7857142857142857|OTHER_IRRELEVANT|0.29980307817459106
1|1998-07-08|The Governing Council decided on the conditions for the participation of the non-euro area EU central banks and credit institutions in the TARGET (Trans-European Automated Real-time Gross settlement Express Transfer) system. In TARGET the ESCB will provide central bank liquidity in the course of the day (i.e. intraday liquidity) to the extent necessary to avoid delays in the execution of payment orders. If intraday liquidity is not reimbursed at the end of the day it becomes overnight credit granted by the ESCB, which, for evident monetary policy reasons, cannot be offered to institutions outside the euro area. Nonetheless, non-euro area EU central banks and institutions in those countries will be connected to TARGET.|23|0.8214285714285714|OTHER_IRRELEVANT|0.31250661611557007
1|1998-07-08|The Governing Council considered that giving such institutions outside the euro area unlimited access to intraday credit would have created risks for the conduct of monetary policy that it was not ready to take. A facility will therefore be put in place to enable the non-euro area EU central banks to provide collateralised intraday credit in euro to their credit institutions, subject to a ceiling both at the level of the non-euro area EU central banks and at that of non-euro area credit institutions. There will also be a liquidity deadline, set at 5 p.m., for non-euro area credit institutions so that they do not incur an overnight overdraft in euro.|24|0.8571428571428571|OTHER_IRRELEVANT|0.4277225136756897
1|1998-07-08|Further details are provided in the separate press release that is being issued to you this morning.|25|0.8928571428571429|OTHER_IRRELEVANT|0.29980307817459106
1|1998-07-08|The Governing Council also agreed that a report on recent developments in the field of electronic money - and their monetary policy implications - would be published in September 1998.|26|0.9285714285714286|OTHER_IRRELEVANT|0.41869083046913147
1|1998-07-08|Finally, the Governing Council agreed on a number of legal instruments aimed at enhancing the protection of euro banknotes . In particular, an ECB Decision on the denominations, specifications, reproduction, exchange and withdrawal of banknotes has been adopted, as well as an ECB Recommendation regarding the adoption of certain measures to enhance the legal protection of euro banknotes and coins . Both documents will be published for general information in the Official Journal of the European Communities.|27|0.9642857142857143|OTHER_IRRELEVANT|0.39943927526474
1|1998-07-08|Further details are provided in the separate press release that is being issued to you this morning.|28|1.0|OTHER_IRRELEVANT|0.29980307817459106
2|1998-09-11|Ladies and gentlemen, the Vice-President and I are here today to report not only on the outcome of today’s meeting of the Governing Council of the European Central Bank, but also - as you are already aware - on the outcome of the meetings of the Governing Council and the General Council that took place on 1 September 1998. It was in view of the short time span between the two sets of meetings that we decided that it would be more efficient to hold only one press conference to provide you with a summary of our deliberations.|0|0.0|OTHER_IRRELEVANT|0.3870280683040619
2|1998-09-11|It is my intention to continue this practice for the remaining meetings of this year. In this regard, the Governing Council will meet, not only as scheduled on 13 October, 3 November and 1 December 1998, but there will also be an additional meeting on Tuesday, 22 December 1998. By this time, the bulk of nearly five years of preparatory work - including the ''EMI years'' - will be behind us and I envisage that the Governing Council’s final meeting before the start of Stage Three of Economic and Monetary Union (EMU) will be devoted to fine-tuning its last-minute preparations. You will recall that monetary policy decisions remain a national competence until 31 December 1998. Looking ahead to next year, the Governing Council will hold fortnightly meetings and I intend to hold a press conference, normally, once a month. For the first quarter of 1999, I envisage holding a press conference immediately after the first meeting of each month. Further details of the meetings schedule are provided in the separate press release that will be issued to you this evening.|1|0.045454545454545456|OTHER_IRRELEVANT|0.31173911690711975
2|1998-09-11|Let me, however, return to the present. The Governing Council and the General Council devoted part of their September meetings to an extended exchange of views on recent economic, monetary and financial developments . In particular, much attention was paid to the global economic and financial environment of the future euro area, which has clearly worsened. Two major factors are currently affecting capital markets. First, the ''flight into quality''. Second - and related - the tendency to switch from equities to bonds. As evidenced once again over the past few days by large swings in investor sentiment, the monetary policy environment has become more uncertain.|2|0.09090909090909091|OTHER_IRRELEVANT|0.3371420204639435
2|1998-09-11|One focal aspect of the discussion has been a close monitoring of the financial crisis in Russia. As we all know, the Russian crisis has added to concerns regarding the state of the world economy at a time when the crisis in Asia is still ongoing and growth in Japan is negative. These concerns have been fuelled by renewed strains in international financial markets as well as sharp fluctuations and downward corrections in major stock markets. There is no doubt that these developments will have a dampening effect on the world economy. However, their precise impact is difficult to measure at the current juncture.|3|0.13636363636363635|ECONOMIC_PERFORMANCE|0.49914929270744324
2|1998-09-11|On the one hand, economic and model-based analysis still suggests only moderate effects on prices and output in the euro area. This is due to the fact that, first, most of the crisis regions are quite small in economic terms, i.e. when compared with world GDP or their contribution to world trade. Second, trade links between these countries and the euro area are also of limited size. Third, the euro area itself is a very large economy, which is only directly exposed to variations in global trade to a certain degree. However, on the other hand, this analysis should not mislead us. We are perfectly aware that the risks associated with current global developments go beyond those effects which we can measure directly. In this respect one may think of indirect influences resulting from changes in confidence, saving and expenditure within the euro area. We have to take these risks seriously and analyse the situation soberly, but we should also not dramatise.|4|0.18181818181818182|OTHER_IRRELEVANT|0.42184633016586304
2|1998-09-11|Let me now turn to the latest available data. These seem to indicate that economic expansion within the euro area has remained broadly on track, despite the worsening of the external environment. Domestic demand remains strong, while the contribution to growth from net exports has declined. Both private consumption and investment provided an important stimulus to the growth rate in the first quarter of this year. More up-to-date indicators point towards continued expansion in the second quarter, albeit at a possibly more moderate pace than in the first quarter.|5|0.22727272727272727|ECONOMIC_PERFORMANCE|0.7529483437538147
2|1998-09-11|The outlook on consumption is supported by higher real earnings growth and declining unemployment, and is reflected in consumer confidence. The evidence for the corporate sector is perhaps more mixed. As compared to the first quarter of 1998, industrial production figures show a somewhat slower rate of increase in the period from April to May, but capacity utilisation has continued to increase and this, combined with low interest rates, should underpin investment. European Commission survey data, such as confidence indicators and the assessment of order books, bear witness to relatively high levels, both with respect to their long-term averages and recent peaks. This can also be taken as a favourable indicator for continued growth in the short term, although some indicators have not improved further since the spring. Unemployment has also been declining, but at a modest pace, and from a high level. In discussing the cyclical uncertainties, one should not forget that work on badly needed structural reforms has not so far made much progress.|6|0.2727272727272727|ECONOMIC_PERFORMANCE|0.8520020246505737
2|1998-09-11|Considering recent price developments, HICP inflation for the euro area as a whole remained stable at 1.4% between May and July. Both domestic and external factors still appear to be favourable, suggesting that euro area inflation may be expected to remain subdued in the future. An important external factor underlying the favourable prospects for inflation is the sharp decline in oil and commodity prices, which is partly associated with developments in Asia. Moreover, domestic sources of inflation, such as those arising from the labour market situation and capacity utilisation, are also relatively moderate at the present juncture. In my opinion, taking a euro area wide perspective, these views are also broadly compatible with current monetary and financial developments. In this connection, please take note that we should soon have new information on monetary developments on the basis of the new statistical reporting framework for money and banking.|7|0.3181818181818182|MONETARY_POLICY_AND_INFLATION|0.6345131993293762
2|1998-09-11|The environment of significant volatility in international financial markets, particularly stock markets, appears to account for much of the recent decline in long-term interest rates in the euro area to historically low levels, as investors have sought to protect themselves against heightened global risk. Nonetheless, it is notable that the euro area yield curve shifted downwards at all maturities, which to some extent would tend to indicate a further decline in long-term inflation expectations for the euro area as a whole.|8|0.36363636363636365|MONETARY_POLICY_AND_INFLATION|0.7506646513938904
2|1998-09-11|As we approach the start of Stage Three, we shall need to continue to monitor closely economic, monetary and financial developments within the euro area and in the world economy. This will allow us eventually to set the interest rate for the euro area as a whole. At the same time, we shall also need to monitor fiscal intentions in the euro area Member States, as they will become more transparent over the autumn. If governments merely adhere to previous deficit targets for 1999, the structural position of budgets in quite a number of countries would effectively deteriorate. This would entail that they would move farther away from, rather than approach, the requirements of the Stability and Growth Pact, which calls for the achievement of a budget close to balance or even in surplus.|9|0.4090909090909091|FISCAL_AND_STRUCTURAL|0.5325892567634583
2|1998-09-11|(i) The General Council adopted its Rules of Procedure , which will be published in the Official Journal of the European Communities. You will recall that I informed you that the Governing Council’s Rules of Procedure were adopted in July.|10|0.45454545454545453|OTHER_IRRELEVANT|0.34499770402908325
2|1998-09-11|(ii) The General Council also decided that the non-euro area national central banks shall pay up 5% of their subscriptions to the capital of the European Central Bank (ECB) . However, the four national central banks concerned will not be asked actually to pay in their share as the amount due is less than they can expect to receive as their share in the proceeds of the liquidation of the European Monetary Institute (EMI). Further details on the actual amounts involved are provided in the separate handout that will be issued to you this evening.|11|0.5|OTHER_IRRELEVANT|0.31926223635673523
2|1998-09-11|(iii) For its part, the Governing Council completed the list of committees which will assist in the work of the European System of Central Banks (ESCB). In addition to the eleven ESCB Committees agreed upon at the meeting in July, the Governing Council decided to establish an International Relations Committee and a Budget Committee . The latter was set up in order to provide transparency to the shareholders of the ECB - the national central banks - on matters relating to the budget of the ECB.|12|0.5454545454545454|OTHER_IRRELEVANT|0.41209205985069275
2|1998-09-11|(iv) Finally, the Governing Council endorsed the draft Headquarters Agreement between the German Federal Government and the ECB, which will be signed here in Frankfurt on 18 September 1998.|13|0.5909090909090909|OTHER_IRRELEVANT|0.32366105914115906
2|1998-09-11|A number of decisions were also taken with regard to various aspects of the preparatory work for Stage Three .|14|0.6363636363636364|OTHER_IRRELEVANT|0.31107425689697266
2|1998-09-11|The General Council endorsed the text of an Agreement between the ECB and the non-euro area national central banks, laying down the operating procedures for an exchange rate mechanism in Stage Three (the so-called ERM II). You will recall that the European Council in Amsterdam in June last year agreed to set up an exchange rate mechanism in Stage Three to replace the present European Monetary System (EMS). For this reason, the EMI had, on behalf of the ECB, prepared a draft Central Bank Agreement to replace the current exchange rate mechanism (ERM I, if you like) by a new one in Stage Three. It is this Agreement which has now been signed by the President of the ECB and the Governors of the four non-euro area national central banks. The signature by the latter implies their agreement to the operating procedures. It does not, however, imply their participation in ERM II.|15|0.6818181818181818|OTHER_IRRELEVANT|0.3417012691497803
2|1998-09-11|Further details on the conventions and procedures for ERM II are provided in the separate press release that is being issued to you this evening. The Agreement itself will be published in the Official Journal of the European Communities.|16|0.7272727272727273|OTHER_IRRELEVANT|0.3072930872440338
2|1998-09-11|The Governing Council agreed on several issues relating to the monetary policy framework in Stage Three. At the centre of this framework is the report entitled ''The single monetary policy in Stage Three: General documentation on ESCB monetary policy instruments and procedures'', which contains a detailed description of the monetary policy instruments and procedures to be applied by the ESCB in Stage Three. The report expands on and updates the material included in an earlier version of the report that was published by the EMI in September 1997. I should like to limit my remarks in this regard to the announcement that a copy of this comprehensive report will be released very shortly, at which time a separate press release explaining the nature and purpose of the documentation will be issued.|17|0.7727272727272727|OTHER_IRRELEVANT|0.29857543110847473
2|1998-09-11|The Governing Council also agreed upon a guideline for the management of the foreign exchange assets by the national central banks and for the Member States’ transactions with their foreign exchange working balances. These are now being formalised in official legal documentation.|18|0.8181818181818182|OTHER_IRRELEVANT|0.37169113755226135
2|1998-09-11|The Governing Council endorsed the statistical framework on the basis of a number of reports that had been prepared by the EMI - many of which had been published in the past - thereby confirming the ECB’s statistical requirements for Stage Three. I should perhaps point out that the reporting framework for the money and banking statistics of the ECB will appear in the ''General Documentation'' that will be released next Wednesday.|19|0.8636363636363636|OTHER_IRRELEVANT|0.3087517321109772
2|1998-09-11|With regard to the euro banknotes, the Governing Council confirmed (in line with previous recommendations by the EMI) that seven banknote denominations would be issued:|20|0.9090909090909091|OTHER_IRRELEVANT|0.3517390191555023
2|1998-09-11|Furthermore, it decided that there would not be any national features on the euro banknotes. As you know, the euro banknotes will be put into circulation on 1 January 2002. Thus there are fewer than 800 working days to go before their launch. The Governing Council took note that the technical preparations for the euro banknotes are proceeding according to schedule. The origination phase (i.e. the process of converting the designs into proof-prints) has now been successfully concluded and a zero-production run will be conducted in the autumn before mass production starts in early 1999.|21|0.9545454545454546|OTHER_IRRELEVANT|0.3273290693759918
2|1998-09-11|The Governing Council endorsed a list of eligible securities settlement systems following an assessment of such systems against standards that had previously been laid down for their use in the credit operations of the ESCB. The list, which indicates those securities settlement systems that will be used by the ESCB and the conditions for their use, will be set out in the ''General Documentation'', to which I have already referred. In addition, the Governing Council approved a report on the ''Assessment of EU securities settlement systems against the standards for their use in ESCB credit operations''. It is intended to release this report during the next couple of weeks.|22|1.0|OTHER_IRRELEVANT|0.29697686433792114
3|1998-10-13|Ladies and gentlemen, in line with our stated intention, the Vice-President and I are here today to report on the outcome of todays meeting of the Governing Council of the European Central Bank. The length of my introductory statement reflects the importance of the matters dealt with today.|0|0.0|OTHER_IRRELEVANT|0.41289204359054565
3|1998-10-13|As usual, the Governing Council devoted part of its meeting to an exchange of views on recent economic, monetary and financial developments . This discussion took place against the background of conflicting messages. Clearly, on the one hand, the data on the economic situation in the United States and Europe, especially in the euro area, mainly indicate a continuation of real GDP growth, though possibly at a somewhat slower pace. On the other hand, however, the global macroeconomic environment has deteriorated. In particular, the number of signs suggesting that the world economy will slow down in 1999 is increasing. At the same time, uncertainty in the financial markets has been heightened by news of the near collapse of a large hedge fund, losses by individual financial institutions, and the large movements in world equity, bond and foreign exchange markets.|1|0.02702702702702703|ECONOMIC_PERFORMANCE|0.610910177230835
3|1998-10-13|In the view of the Governing Council, in responding to recent economic developments and current market conditions, it is of the utmost importance that proposals inspired by policy activism that do not take due account of the complexity of the issues at stake are avoided. This would only contribute to compounding the uncertainties which underlie the prevailing global financial market volatility. Against this background, the Governing Council is of the view that proposals for a reassessment of capital controls as an acceptable policy option, or recent calls for world-wide, uniform interest rate reductions, are inappropriate as they do not address the very nature of the problems. At the same time, the Governing Council considers structural improvements at the global level to be warranted. These should focus, in particular, first on enhancing the transparency of both the public and private sectors; second, on strengthening domestic banking systems, primarily in emerging markets and economies in transition; and, third, on improving financial crisis prevention and management, in particular through the increased involvement of the private sector. A number of proposals have already been developed on these issues, which should now be finalised with a view to their early and forceful implementation.|2|0.05405405405405406|OTHER_IRRELEVANT|0.30987587571144104
3|1998-10-13|In addition, the Governing Council stressed that such structural improvements at the global level would have to be accompanied by sound policies at home. In this respect, given the size of the euro area and its global role, it is of crucial importance that price stability - and hence a climate conducive to growth and employment - should be maintained in the euro area. Achieving this will also be of vital importance for the world economy as a whole.|3|0.08108108108108109|OTHER_IRRELEVANT|0.43651077151298523
3|1998-10-13|With this in mind, the Governing Council reviewed the monetary, financial and macroeconomic situation in the euro area.|4|0.10810810810810811|MONETARY_POLICY_AND_INFLATION|0.4757843613624573
